POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Josué;atlético-mg;9.19;0.00;atlético-mg;são paulo;6#0#1#0#0#0#0#0#0
MEI;Maicosuel;atlético-mg;8.01;0.00;atlético-mg;são paulo;6#19#2#0#3#4#2#1#0
MEI;Giovanni Augusto;atlético-mg;7.81;2.60;atlético-mg;são paulo;17#47#3#1#5#6#2#0#0
LAT;Douglas Santos;atlético-mg;7.60;4.40;atlético-mg;são paulo;6#43#2#0#2#6#0#1#0
MEI;Rafael Carioca;atlético-mg;6.95;1.60;atlético-mg;são paulo;17#32#1#0#1#5#0#0#0
LAT;Carlos Cesar;atlético-mg;5.10;0.00;atlético-mg;são paulo;2#15#0#0#1#2#0#0#0
MEI;Eduardo;atlético-mg;4.67;0.00;atlético-mg;são paulo;0#1#1#0#0#1#0#0#0
MEI;Dodô;atlético-mg;3.98;0.00;atlético-mg;são paulo;
MEI;Cárdenas;atlético-mg;3.73;2.20;atlético-mg;são paulo;2#7#0#0#0#1#0#1#0
ZAG;Edcarlos;atlético-mg;3.54;0.00;atlético-mg;são paulo;0#2#0#0#1#0#0#0#0
MEI;Lucas Cândido;atlético-mg;3.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
GOL;Giovanni;atlético-mg;3.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
LAT;Emerson Conceição;atlético-mg;2.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ZAG;Tiago;atlético-mg;1.58;0.00;atlético-mg;são paulo;0#4#0#0#0#0#0#0#0
MEI;Paulinho;atlético-mg;1.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ZAG;Jesiel;atlético-mg;1.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ZAG;Donato;atlético-mg;1.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
GOL;Uilson;atlético-mg;1.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ZAG;Gabriel;atlético-mg;1.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
MEI;Danilo Pires;atlético-mg;0.82;0.00;atlético-mg;são paulo;1#1#0#0#0#0#0#0#0
LAT;Pedro Botelho;atlético-mg;0.82;0.00;atlético-mg;são paulo;
ZAG;Rodrigo;vasco;18.38;-1.40;corinthians;vasco;13#50#0#0#10#5#1#1#0
MEI;Guiñazu;vasco;15.54;5.50;corinthians;vasco;15#19#0#0#0#3#0#0#0
GOL;Martín Silva;vasco;14.74;-6.00;corinthians;vasco;1#2#0#0#0#0#0#0#0
ZAG;Luan;vasco;14.58;0.00;corinthians;vasco;10#32#0#0#1#2#0#0#0
LAT;Madson;vasco;10.83;-4.60;corinthians;vasco;23#51#1#0#1#1#0#3#0
ATA;Herrera;vasco;10.12;4.80;corinthians;vasco;3#5#0#1#1#0#0#3#0
LAT;Christiano;vasco;10.11;0.00;corinthians;vasco;14#32#0#1#2#7#0#1#0
TEC;Celso Roth;vasco;9.46;1.55;corinthians;vasco;-#-#-#-#-#-#-#-#-
MEI;Julio Dos Santos;vasco;9.27;0.00;corinthians;vasco;4#25#0#0#1#3#0#0#0
ATA;Riascos;vasco;8.77;7.90;corinthians;vasco;16#22#0#0#4#10#3#2#0
ATA;Thalles;vasco;7.74;0.00;corinthians;vasco;6#1#0#0#0#1#0#0#0
MEI;Emanuel Biancucchi;vasco;6.97;0.00;corinthians;vasco;9#10#0#0#2#3#1#0#0
MEI;Serginho;vasco;6.96;6.50;corinthians;vasco;10#34#2#0#1#2#0#0#0
MEI;Lucas;vasco;6.68;0.00;corinthians;vasco;1#10#0#0#1#0#1#1#0
MEI;Andrezinho;vasco;6.66;1.90;corinthians;vasco;8#7#0#0#1#0#1#0#0
ATA;Dagoberto;vasco;6.30;-3.30;corinthians;vasco;14#15#1#0#3#0#0#2#0
ZAG;Anderson Salles;vasco;6.29;3.70;corinthians;vasco;6#18#0#1#1#2#0#0#0
MEI;Jean Patrick;vasco;6.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Diguinho;vasco;5.60;0.00;corinthians;vasco;4#9#0#0#0#0#0#0#0
LAT;Henrique;vasco;5.00;0.00;corinthians;vasco;
MEI;Jhon Cley;vasco;4.88;3.30;corinthians;vasco;12#13#1#0#3#3#1#3#0
ATA;Rafael Silva;vasco;4.77;0.00;corinthians;vasco;12#16#0#1#7#1#0#1#0
MEI;Jackson Caucaia;vasco;4.70;0.00;corinthians;vasco;6#4#0#0#1#0#0#0#0
LAT;Julio Cesar;vasco;4.14;1.30;corinthians;vasco;7#15#0#0#1#0#0#2#0
ATA;Eder Luis;vasco;4.04;0.00;corinthians;vasco;3#2#0#0#0#0#0#0#0
LAT;Nei;vasco;4.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ZAG;Jomar;vasco;4.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
LAT;Lorran;vasco;4.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ATA;Mosquito;vasco;3.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ZAG;Aislan;vasco;2.18;-0.60;corinthians;vasco;3#6#0#0#0#0#0#0#0
MEI;Bruno Gallo;vasco;2.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ZAG;Rafael Vaz;vasco;2.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
LAT;Erick Daltro;vasco;2.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Victor Bolt;vasco;2.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
GOL;Gabriel Félix;vasco;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Matheus Índio;vasco;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ATA;Marquinhos;vasco;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ATA;Romarinho;vasco;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
GOL;Charles;vasco;0.82;0.00;corinthians;vasco;1#1#0#0#0#0#0#0#0
GOL;Jordi;vasco;0.82;-2.00;corinthians;vasco;
